ID,Customer_care_calls,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached_on_Time_y_n,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Customer_rating_1,Customer_rating_2,Customer_rating_3,Customer_rating_4,Customer_rating_5,Product_importance_high,Product_importance_low,Product_importance_medium,Gender_F,Gender_M
8183,3,196,3,1,5303,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
8184,5,246,2,1,4533,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
8185,4,188,4,10,4571,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
8186,3,250,2,4,4380,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
8187,4,156,4,2,5795,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
8188,3,218,4,6,5480,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
8189,5,172,2,5,5791,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
8190,3,259,2,3,4380,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False
8191,3,231,3,9,4623,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False
8192,5,224,3,4,4271,0,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
8193,4,201,3,7,4048,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
8194,4,189,2,5,4374,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
8195,5,265,3,10,4565,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
8196,3,147,3,5,5357,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True
8197,4,195,3,6,5783,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False
8198,4,216,3,7,5891,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False
8199,4,148,2,5,4031,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
8200,5,180,4,7,4200,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
8201,3,169,3,7,5976,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
8202,3,200,3,7,5400,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False
8203,3,255,2,10,5632,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
8204,4,238,2,1,4051,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
8205,3,163,3,5,5088,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
8206,4,177,3,7,4031,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
8207,4,206,3,5,5785,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
8208,3,175,3,2,5272,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False
8209,5,247,2,5,4250,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
8210,4,152,4,4,5809,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
8211,4,162,3,8,5394,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
8212,3,206,3,5,5915,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
8213,3,186,4,6,5540,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
8214,4,179,3,4,4487,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
8215,3,172,3,7,4929,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False
8216,3,158,2,7,4865,0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True
8217,6,143,5,9,4060,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
8218,5,171,3,7,4994,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
8219,4,175,3,4,4426,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
8220,4,173,3,8,4040,1,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False
8221,4,268,3,10,4531,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True
8222,4,232,3,8,5923,0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False
8223,4,203,4,9,4217,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
8224,3,140,3,3,5300,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
8225,3,138,3,10,4327,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
8226,5,262,3,9,5146,0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True
8227,4,245,3,9,4024,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
8228,3,224,3,10,4806,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False
8229,3,186,2,4,4585,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
8230,4,282,4,5,5422,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
8231,5,266,3,8,4786,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
8232,4,256,4,7,5571,0,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False
8233,3,155,3,7,5464,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False
8234,2,142,3,2,5700,0,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True
8235,6,229,8,6,4600,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
8236,4,211,8,6,5583,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
8237,5,264,6,4,5337,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
8238,6,217,4,3,5571,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True
8239,5,145,3,3,4077,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
8240,3,185,4,6,5854,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
8241,4,221,10,6,5582,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
8242,4,208,3,8,4632,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
8243,4,260,2,2,5368,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
8244,4,177,7,3,5646,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
8245,4,144,4,10,4175,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False
8246,3,174,2,4,5692,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False
8247,3,215,4,1,4158,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
8248,4,270,10,9,5085,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
8249,3,209,2,10,4540,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
8250,5,103,5,10,5413,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False
8251,5,184,3,10,4674,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False
8252,5,226,2,6,5033,0,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
8253,5,158,3,4,4324,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
8254,3,274,2,2,5029,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
8255,3,245,3,7,5429,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
8256,5,254,6,8,1932,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
8257,5,252,5,2,1312,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
8258,6,254,4,2,1174,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
8259,4,263,5,10,1762,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
8260,5,256,5,5,1970,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
8261,6,264,4,9,1922,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
8262,4,237,5,6,1734,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
8263,4,226,5,2,1912,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False
8264,7,289,4,4,1543,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False
8265,7,281,4,9,1235,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
8266,5,258,5,6,1068,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
8267,6,263,4,3,1276,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
8268,5,245,5,1,1605,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
8269,7,296,4,7,1427,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False
8270,7,286,4,3,1262,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
8271,6,252,2,6,1470,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
8272,6,301,4,4,1707,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
8273,7,290,4,10,1886,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
8274,7,247,4,9,1096,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False
8275,3,138,3,2,4766,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False
8276,5,262,3,6,4428,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
8277,4,245,3,5,5226,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
8278,3,224,3,1,4862,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
